user_id,gender,age_group,top_genre,subscription_plan,payment_method,auto_renewal_enabled,previous_subscription_plan,device_type,network_type,buffering_time_avg,is_churned
1230,Male ,36-45,EDM,Free,Wallet,No,Premium,Web,WiFi,1.37,No
1231,Male ,46+,Jazz,Premium,Card,No,Premium,Web,5G,3.33,No
1232,Male ,26-35,Classical,Family,Wallet,Yes,Family,Web,WiFi,0.65,Yes
1233,Male ,26-35,Classical,Family,Card,Yes,Premium,iOS,WiFi,0.06,Yes
1234,Male ,36-45,EDM,Free,Wallet,No,Free,iOS,WiFi,3.64,Yes
1235,Female,26-35,HipHop,Family,Auto-Debit,Yes,Free,iOS,WiFi,3.21,No
1236,Male ,18-25,Rock,Free,UPI,No,Family,Web,5G,4.51,No
1237,Male ,46+,EDM,Family,Card,Yes,Family,Web,4G,2.71,No
1238,Female,36-45,Classical,Family,UPI,No,Family,Web,5G,4.73,No
1239,Female,26-35,Pop,Family,Card,No,Free,Android,4G,3.05,No
1240,Female,36-45,Classical,Family,Card,Yes,Free,iOS,4G,1.94,Yes
1241,Male ,26-35,Rock,Family,Auto-Debit,Yes,Family,iOS,WiFi,3.04,No
1242,Female,18-25,Classical,Family,Card,Yes,Family,iOS,5G,3.75,No
1243,Male ,36-45,EDM,Premium,Auto-Debit,No,Free,iOS,4G,1.74,No
1244,Female,46+,Pop,Premium,Auto-Debit,Yes,Premium,iOS,4G,1.86,No
1245,Female,26-35,Classical,Free,Auto-Debit,Yes,Free,iOS,5G,3.15,No
1246,Female,46+,EDM,Family,Wallet,No,Premium,iOS,4G,2.28,No
1247,Male ,46+,EDM,Family,Wallet,Yes,Family,iOS,5G,2.63,Yes
1248,Male ,18-25,EDM,Premium,Auto-Debit,No,Free,iOS,WiFi,4.91,Yes
1249,Male ,18-25,Pop,Free,UPI,Yes,Family,iOS,4G,0.22,No
1250,Male ,26-35,EDM,Free,UPI,No,Family,iOS,WiFi,3.24,No
1251,Male ,36-45,Pop,Premium,Card,No,Family,iOS,4G,4.61,No
1252,Male ,26-35,Jazz,Premium,UPI,Yes,Free,Web,WiFi,1.18,No
1253,Male ,26-35,Rock,Family,Card,Yes,Free,iOS,4G,1.06,Yes
1254,Female,18-25,Rock,Premium,Card,Yes,Premium,Android,5G,1.81,Yes
1255,Female,26-35,Rock,Family,Card,No,Free,Android,WiFi,0.37,No
1256,Female,26-35,Jazz,Free,Wallet,Yes,Premium,Android,5G,2.8,No
1257,Female,36-45,EDM,Family,Auto-Debit,No,Premium,Android,4G,3.23,Yes
1258,Female,26-35,Pop,Premium,UPI,Yes,Free,iOS,WiFi,4.1,No
1259,Female,36-45,Jazz,Family,Auto-Debit,No,Free,iOS,WiFi,0.33,Yes
1260,Female,26-35,Rock,Family,Auto-Debit,Yes,Family,Web,4G,2.18,No
1261,Female,18-25,HipHop,Premium,Wallet,Yes,Family,Android,4G,3.92,Yes
1262,Male ,26-35,Rock,Family,Card,Yes,Free,Android,4G,3.84,No
1263,Male ,36-45,EDM,Free,Auto-Debit,No,Premium,iOS,5G,0.37,No
1264,Male ,46+,Jazz,Family,Card,No,Free,Android,WiFi,0.06,No
1265,Female,36-45,HipHop,Premium,Wallet,No,Family,iOS,WiFi,3.92,Yes
1266,Male ,26-35,HipHop,Premium,Auto-Debit,No,Premium,iOS,5G,0.69,Yes
1267,Male ,26-35,HipHop,Premium,UPI,Yes,Family,Android,WiFi,2.89,No
1268,Male ,26-35,HipHop,Family,Auto-Debit,No,Free,Web,5G,0.47,No
1269,Male ,36-45,HipHop,Free,Wallet,Yes,Free,iOS,5G,1.48,No
1270,Male ,36-45,HipHop,Premium,Wallet,Yes,Free,iOS,4G,0.79,Yes
1271,Female,18-25,HipHop,Premium,Auto-Debit,No,Family,Android,5G,3.68,No
1272,Female,26-35,HipHop,Free,UPI,Yes,Free,iOS,WiFi,3.36,No
1273,Male ,46+,Rock,Premium,Card,Yes,Free,Web,WiFi,0.68,No
1274,Male ,36-45,Classical,Family,Auto-Debit,Yes,Free,Android,4G,0.3,Yes
1275,Male ,36-45,Classical,Premium,Auto-Debit,Yes,Family,iOS,WiFi,2.33,No
1276,Male ,36-45,Jazz,Premium,UPI,Yes,Family,Android,5G,0.98,Yes
1277,Male ,36-45,Rock,Family,UPI,No,Free,Web,WiFi,0.04,Yes
1278,Male ,46+,Pop,Free,Wallet,No,Family,Android,5G,1.32,No
1279,Female,18-25,HipHop,Free,Card,No,Premium,Web,WiFi,1.08,Yes
1280,Female,46+,Pop,Premium,Card,Yes,Premium,Android,WiFi,3.42,No
1281,Female,46+,Rock,Family,Auto-Debit,Yes,Premium,Web,4G,4.3,No
1282,Female,36-45,HipHop,Family,Card,No,Premium,Android,5G,1.19,No
1283,Male ,36-45,Rock,Free,Wallet,Yes,Free,Android,4G,1.12,No
1284,Male ,26-35,Classical,Free,Wallet,No,Premium,iOS,4G,1.94,Yes
1285,Male ,18-25,Classical,Free,UPI,Yes,Free,Android,4G,0.86,No
1286,Male ,18-25,Classical,Family,UPI,Yes,Free,iOS,4G,4.73,No
1287,Female,18-25,EDM,Family,Wallet,No,Family,Web,5G,1.22,Yes
1288,Male ,26-35,EDM,Family,UPI,Yes,Premium,Web,5G,0.47,No
1289,Male ,18-25,Classical,Premium,Wallet,Yes,Free,Android,WiFi,2.78,Yes
1290,Female,46+,EDM,Premium,UPI,No,Family,iOS,WiFi,2.69,Yes
1291,Female,36-45,EDM,Free,Auto-Debit,No,Free,iOS,4G,3.16,No
1292,Female,46+,Jazz,Free,Card,No,Free,Android,5G,4.83,Yes
1293,Male ,46+,Rock,Premium,Wallet,No,Family,iOS,WiFi,1.62,No
1294,Female,18-25,Jazz,Premium,UPI,No,Free,Android,4G,1.8,No
1295,Male ,36-45,HipHop,Premium,Wallet,No,Family,Android,4G,1.69,No
1296,Female,18-25,Classical,Premium,Auto-Debit,Yes,Premium,Android,WiFi,3.14,Yes
1297,Female,18-25,Jazz,Free,Wallet,Yes,Free,iOS,5G,3.02,Yes
1298,Female,36-45,Jazz,Premium,UPI,No,Free,Android,WiFi,2.64,Yes
1299,Male ,26-35,EDM,Premium,UPI,Yes,Premium,Web,WiFi,1.82,No
1300,Male ,26-35,Rock,Family,Wallet,Yes,Free,Android,5G,2.14,No
1301,Male ,26-35,Rock,Free,Wallet,No,Family,iOS,WiFi,3.96,Yes
1302,Male ,36-45,Jazz,Free,UPI,Yes,Family,Android,4G,3.05,No
1303,Male ,46+,HipHop,Family,Auto-Debit,Yes,Family,Android,WiFi,3.58,Yes
1304,Male ,46+,Rock,Free,Auto-Debit,Yes,Free,Web,5G,1.38,No
1305,Male ,36-45,Pop,Free,Auto-Debit,No,Premium,Web,5G,4.56,No
1306,Female,18-25,Pop,Premium,Card,Yes,Free,iOS,WiFi,0.18,No
1307,Female,18-25,Classical,Premium,Card,No,Premium,Android,WiFi,2.98,No
1308,Female,36-45,Jazz,Free,Card,No,Premium,Android,WiFi,4.06,No
1309,Female,18-25,HipHop,Family,Wallet,Yes,Free,Web,4G,4.33,No
1310,Female,18-25,Jazz,Family,Card,Yes,Premium,Android,5G,1.6,No
1311,Female,26-35,Pop,Free,Wallet,No,Free,iOS,4G,2.3,Yes
1312,Female,36-45,HipHop,Free,Auto-Debit,No,Free,Web,4G,0.17,No
1313,Female,26-35,Classical,Free,UPI,No,Free,Web,4G,3.95,No
1314,Male ,46+,Rock,Free,Card,Yes,Free,iOS,5G,0.62,No
1315,Male ,46+,Rock,Premium,UPI,No,Family,Android,5G,2.14,No
1316,Male ,46+,Rock,Premium,Card,No,Free,iOS,4G,4.95,No
1317,Female,46+,Pop,Free,Card,No,Family,Web,5G,4.59,No
1318,Male ,18-25,HipHop,Family,UPI,No,Free,Web,5G,1.65,No
1319,Male ,18-25,Pop,Premium,Auto-Debit,No,Premium,iOS,5G,1.12,Yes
1320,Male ,26-35,EDM,Free,Auto-Debit,Yes,Family,Web,WiFi,1.26,Yes
1321,Male ,36-45,HipHop,Family,Auto-Debit,Yes,Free,Android,5G,3.42,Yes
1322,Male ,18-25,Classical,Premium,UPI,Yes,Free,Web,5G,3.63,Yes
1323,Female,36-45,Pop,Premium,Wallet,No,Premium,iOS,5G,1.08,No
1324,Female,26-35,Rock,Free,UPI,No,Premium,iOS,4G,1.2,Yes
1325,Male ,46+,Rock,Family,Wallet,Yes,Free,Web,WiFi,1.62,No
1326,Male ,18-25,Rock,Free,Auto-Debit,Yes,Premium,iOS,WiFi,2.17,No
1327,Male ,46+,Pop,Premium,Wallet,Yes,Premium,iOS,4G,4.59,Yes
1328,Male ,26-35,Pop,Family,Auto-Debit,No,Family,Android,5G,0.13,No
1329,Male ,36-45,Rock,Premium,Auto-Debit,No,Premium,Web,5G,3.19,No
1330,Male ,18-25,Rock,Free,Auto-Debit,Yes,Premium,Android,WiFi,4.31,No
1331,Female,36-45,Rock,Free,Auto-Debit,Yes,Family,iOS,5G,3.62,No
1332,Female,36-45,EDM,Premium,UPI,No,Free,iOS,WiFi,1.08,No
1333,Female,46+,Pop,Free,Card,No,Family,Android,4G,2.38,Yes
1334,Female,18-25,Rock,Free,Card,No,Premium,Web,WiFi,4.55,No
1335,Male ,26-35,Classical,Premium,Card,Yes,Family,iOS,WiFi,0.58,No
1336,Male ,18-25,Rock,Family,UPI,Yes,Premium,iOS,WiFi,4.94,No
1337,Male ,36-45,Pop,Premium,Auto-Debit,No,Family,iOS,WiFi,0.72,Yes
1338,Female,46+,Classical,Premium,Auto-Debit,Yes,Family,Web,WiFi,0.71,No
1339,Female,36-45,Jazz,Family,Auto-Debit,Yes,Free,Android,4G,4.06,Yes
1340,Male ,36-45,Jazz,Free,Card,No,Premium,Android,5G,4.14,Yes
1341,Male ,18-25,Jazz,Family,Auto-Debit,No,Family,Web,5G,0.19,Yes
1342,Male ,36-45,Pop,Premium,Wallet,Yes,Family,iOS,WiFi,0.84,No
1343,Male ,18-25,Pop,Family,UPI,No,Premium,iOS,5G,4.74,No
1344,Male ,18-25,Pop,Free,Auto-Debit,Yes,Family,Web,WiFi,1.4,No
1345,Male ,36-45,HipHop,Family,Auto-Debit,Yes,Free,iOS,5G,0.06,No
1346,Female,46+,Classical,Family,Auto-Debit,No,Premium,Android,5G,1.27,No
1347,Female,36-45,EDM,Premium,Wallet,Yes,Free,Android,5G,3.68,No
1348,Female,46+,EDM,Family,Auto-Debit,Yes,Premium,iOS,5G,4.58,No
1349,Female,36-45,HipHop,Premium,Card,No,Free,Web,4G,0.78,No
1350,Female,26-35,Pop,Free,Auto-Debit,No,Premium,Web,WiFi,1.12,Yes
1351,Male ,26-35,EDM,Family,Card,No,Family,iOS,WiFi,2.21,No
1352,Male ,26-35,Classical,Family,Card,No,Premium,iOS,4G,3.74,No
1353,Male ,36-45,Rock,Premium,Auto-Debit,Yes,Family,iOS,4G,3.29,No
1354,Male ,36-45,Classical,Premium,Wallet,Yes,Free,Web,4G,1.64,No
1355,Male ,46+,Pop,Free,Card,Yes,Family,Web,4G,0.33,No
1356,Male ,26-35,Classical,Premium,Auto-Debit,Yes,Free,Web,4G,1.26,No
1357,Female,18-25,Jazz,Premium,Auto-Debit,Yes,Family,iOS,WiFi,1.1,No
1358,Male ,26-35,Pop,Free,Wallet,No,Free,Web,4G,0.11,No
1359,Male ,26-35,Classical,Premium,Auto-Debit,No,Premium,Web,WiFi,4.88,Yes
1360,Female,18-25,HipHop,Premium,UPI,No,Premium,Android,WiFi,1.28,No
1361,Female,26-35,Classical,Premium,UPI,Yes,Family,iOS,5G,4.18,No
1362,Female,26-35,Jazz,Premium,UPI,No,Premium,Android,5G,2.42,Yes
1363,Male ,46+,EDM,Free,Auto-Debit,Yes,Family,Web,5G,4.86,No
1364,Female,26-35,Rock,Free,Card,No,Free,Android,4G,0.75,No
1365,Male ,18-25,HipHop,Premium,Wallet,No,Free,Android,4G,0.55,No
1366,Female,18-25,Classical,Family,Auto-Debit,No,Premium,iOS,5G,0.01,Yes
1367,Female,26-35,Pop,Free,Card,No,Premium,Android,4G,3.59,No
1368,Female,36-45,Pop,Family,Auto-Debit,No,Family,iOS,5G,1.53,No
1369,Male ,26-35,Pop,Premium,UPI,Yes,Family,Android,WiFi,4.35,Yes
1370,Male ,18-25,Pop,Premium,UPI,Yes,Free,Android,WiFi,3.17,Yes
1371,Male ,18-25,Pop,Free,Card,Yes,Free,Web,WiFi,2.89,No
1372,Male ,18-25,Rock,Family,Card,Yes,Family,iOS,WiFi,2.43,Yes
1373,Male ,36-45,Classical,Free,Card,Yes,Premium,Web,5G,1.29,No
1374,Male ,36-45,Jazz,Free,Wallet,Yes,Premium,Web,WiFi,0.32,No
1375,Female,36-45,EDM,Free,Card,No,Family,iOS,WiFi,2.22,Yes
1376,Male ,26-35,EDM,Premium,UPI,No,Family,iOS,4G,0.5,No
1377,Male ,18-25,Rock,Family,UPI,No,Premium,iOS,WiFi,4.53,No
1378,Female,26-35,Rock,Premium,Wallet,Yes,Premium,iOS,WiFi,4.15,No
1379,Female,26-35,EDM,Premium,Auto-Debit,Yes,Premium,Web,5G,3.1,No
1380,Female,36-45,Rock,Premium,Card,Yes,Premium,Android,4G,2.26,No
1381,Male ,26-35,Pop,Free,Wallet,No,Family,Android,4G,2.27,Yes
1382,Female,46+,Rock,Premium,Auto-Debit,No,Free,iOS,4G,2.32,No
1383,Male ,36-45,Pop,Premium,Auto-Debit,No,Premium,Web,4G,3.73,No
1384,Female,36-45,Jazz,Premium,Card,No,Free,iOS,5G,0.63,Yes
1385,Female,18-25,Rock,Premium,UPI,No,Free,Android,5G,2.66,No
1386,Female,46+,HipHop,Premium,Card,No,Premium,Web,5G,4.06,No
1387,Male ,46+,HipHop,Premium,Card,Yes,Family,iOS,WiFi,2.55,No
1388,Male ,46+,Jazz,Family,UPI,Yes,Free,iOS,4G,0.07,Yes
1389,Male ,18-25,Jazz,Free,UPI,No,Free,iOS,4G,1.22,No
1390,Male ,26-35,HipHop,Premium,UPI,No,Family,iOS,5G,3.34,No
1391,Male ,26-35,Jazz,Free,Auto-Debit,Yes,Premium,iOS,4G,4.67,Yes
1392,Male ,18-25,Pop,Family,Auto-Debit,No,Premium,iOS,WiFi,4.47,Yes
1393,Female,26-35,Pop,Family,Card,Yes,Family,Android,4G,4.11,Yes
1394,Male ,46+,Classical,Free,Wallet,No,Family,Web,WiFi,4.75,No
1395,Male ,18-25,Classical,Family,Card,No,Free,Web,4G,1.4,No
1396,Female,46+,Rock,Premium,Wallet,No,Premium,Android,4G,0.06,No
1397,Female,46+,Pop,Family,Card,No,Premium,Web,5G,1.77,No
1398,Female,18-25,HipHop,Premium,Card,Yes,Family,iOS,WiFi,2.89,Yes
1399,Male ,36-45,HipHop,Free,Card,Yes,Family,Web,4G,1.58,No
1400,Female,18-25,HipHop,Free,Auto-Debit,No,Premium,Android,4G,0.22,No
1401,Male ,18-25,Rock,Free,Card,Yes,Premium,Android,5G,2.54,Yes
1402,Female,36-45,Pop,Free,Wallet,No,Premium,iOS,WiFi,1,Yes
1403,Female,36-45,Jazz,Free,Auto-Debit,Yes,Free,iOS,WiFi,3.64,Yes
1404,Female,46+,Rock,Free,Card,Yes,Free,Web,5G,0.45,No
1405,Male ,36-45,Jazz,Premium,UPI,No,Free,iOS,4G,4.79,No
1406,Male ,36-45,EDM,Free,Auto-Debit,Yes,Premium,Web,WiFi,4.38,No
1407,Male ,46+,EDM,Family,UPI,No,Premium,Web,5G,4.37,No
1408,Male ,46+,Classical,Premium,Card,Yes,Premium,iOS,5G,3.95,No
1409,Male ,46+,Jazz,Premium,Wallet,No,Premium,Web,5G,3.17,No
1410,Male ,46+,Pop,Premium,UPI,Yes,Premium,Web,5G,0.27,No
1411,Female,18-25,Jazz,Premium,UPI,No,Family,Web,5G,3.31,Yes
1412,Male ,46+,Jazz,Free,Auto-Debit,Yes,Free,Web,4G,3.73,Yes
1413,Male ,18-25,HipHop,Free,UPI,No,Premium,Android,WiFi,0.65,Yes
1414,Female,46+,HipHop,Free,Card,No,Family,Android,5G,3.08,Yes
1415,Female,18-25,HipHop,Family,Auto-Debit,Yes,Free,Android,4G,2.39,No
1416,Female,18-25,HipHop,Free,UPI,Yes,Family,Web,4G,2.36,No
1417,Male ,18-25,Jazz,Free,Wallet,Yes,Premium,iOS,5G,1,Yes
1418,Female,18-25,Classical,Family,Auto-Debit,No,Family,Android,WiFi,3.7,Yes
1419,Male ,36-45,HipHop,Free,Wallet,No,Family,Web,5G,4.63,No
1420,Female,18-25,Rock,Free,Wallet,Yes,Family,Android,5G,3.94,No
1421,Female,36-45,HipHop,Premium,Auto-Debit,Yes,Free,Android,WiFi,1.85,No
1422,Female,36-45,Jazz,Free,UPI,Yes,Family,Android,5G,4.92,No
1423,Male ,18-25,Jazz,Family,UPI,No,Free,Android,4G,1.82,Yes
1424,Male ,46+,EDM,Premium,Wallet,Yes,Premium,Web,4G,1.17,Yes
1425,Male ,36-45,Rock,Family,UPI,No,Premium,Android,WiFi,4.84,No
1426,Male ,18-25,Jazz,Family,Auto-Debit,No,Free,Web,WiFi,3.95,No
1427,Male ,26-35,HipHop,Free,Wallet,No,Premium,iOS,5G,3.81,Yes
1428,Male ,36-45,Rock,Premium,Card,No,Free,iOS,4G,0.39,No
1429,Female,46+,EDM,Free,Card,No,Free,Android,4G,0.96,No
1430,Male ,26-35,EDM,Premium,Card,No,Family,iOS,5G,0.09,No
1431,Male ,36-45,Pop,Premium,UPI,No,Free,iOS,WiFi,3.88,No
1432,Female,18-25,Pop,Premium,Card,No,Premium,Web,4G,1.39,No
1433,Female,18-25,Pop,Family,Card,No,Free,Web,4G,0.66,No
1434,Female,18-25,Pop,Free,Wallet,Yes,Free,Android,5G,0.91,No
1435,Male ,18-25,Pop,Premium,Auto-Debit,Yes,Free,iOS,WiFi,3.21,Yes
1436,Female,46+,Jazz,Premium,Wallet,No,Family,iOS,5G,2.17,Yes
1437,Male ,46+,Classical,Family,Wallet,Yes,Free,Web,4G,4.71,No
1438,Female,36-45,EDM,Premium,Card,Yes,Premium,Android,5G,1.83,No
1439,Female,18-25,Pop,Premium,Wallet,Yes,Family,iOS,5G,4.17,Yes
1440,Female,26-35,Rock,Free,Card,No,Premium,iOS,WiFi,2.73,No
1441,Male ,36-45,Classical,Family,UPI,No,Family,Android,5G,3.53,No
1442,Male ,26-35,Rock,Family,Card,Yes,Family,Android,4G,0.84,Yes
1443,Male ,18-25,Rock,Premium,Auto-Debit,No,Premium,Android,4G,3.74,No
1444,Male ,18-25,Pop,Premium,Wallet,No,Premium,Android,WiFi,0.43,No
1445,Male ,18-25,Classical,Family,Auto-Debit,No,Family,iOS,5G,3.46,No
1446,Male ,36-45,Jazz,Family,Auto-Debit,No,Family,iOS,WiFi,2.33,Yes
1447,Female,26-35,HipHop,Premium,Wallet,Yes,Premium,iOS,5G,1.14,No
1448,Male ,18-25,EDM,Family,Wallet,Yes,Family,iOS,WiFi,2.4,No
1449,Male ,18-25,Rock,Premium,Wallet,Yes,Family,iOS,5G,4.28,No
1450,Female,18-25,Rock,Free,Auto-Debit,Yes,Family,Web,WiFi,0.77,No
1451,Female,36-45,Pop,Premium,UPI,No,Family,iOS,5G,0.85,No
1452,Female,36-45,Jazz,Family,Auto-Debit,No,Family,Web,4G,2.67,No
1453,Male ,18-25,Pop,Free,UPI,No,Free,Web,5G,3.13,No
1454,Female,26-35,Pop,Premium,Card,No,Free,iOS,5G,2.1,No
1455,Male ,18-25,Classical,Free,Wallet,No,Family,Android,5G,1.33,Yes
1456,Female,36-45,Jazz,Family,Auto-Debit,No,Free,Web,WiFi,0.34,No
1457,Female,18-25,EDM,Free,UPI,No,Family,Android,4G,0.25,No
1458,Female,46+,Classical,Premium,UPI,No,Family,Android,WiFi,0.2,No
1459,Male ,26-35,Pop,Premium,UPI,No,Family,Web,4G,4.51,Yes
1460,Male ,46+,Pop,Family,Wallet,No,Free,Web,WiFi,0.66,No
1461,Male ,36-45,Jazz,Free,UPI,Yes,Family,Android,5G,1.48,No
1462,Male ,46+,Jazz,Free,Wallet,Yes,Free,Android,5G,4.93,No
1463,Male ,26-35,Rock,Family,Auto-Debit,No,Family,Web,WiFi,4.64,Yes
1464,Male ,26-35,Classical,Family,UPI,No,Free,iOS,5G,0.21,No
1465,Female,46+,Classical,Family,UPI,No,Free,Web,WiFi,2.76,No
1466,Male ,18-25,Jazz,Family,Wallet,Yes,Premium,iOS,WiFi,3.17,Yes
1467,Male ,46+,EDM,Premium,Wallet,No,Family,Android,4G,0.27,No
1468,Female,36-45,Classical,Premium,Auto-Debit,Yes,Free,Android,5G,3.64,No
1469,Female,46+,Jazz,Family,Wallet,No,Premium,Android,5G,4.94,No
1470,Female,46+,EDM,Family,Auto-Debit,Yes,Family,Web,5G,2.15,No
1471,Male ,36-45,HipHop,Free,Auto-Debit,No,Free,iOS,WiFi,2.25,No
1472,Female,46+,Jazz,Premium,UPI,Yes,Premium,Web,4G,3.3,No
1473,Male ,46+,EDM,Free,Card,No,Premium,Android,5G,3.68,No
1474,Female,36-45,Pop,Free,Card,Yes,Premium,Web,WiFi,3.95,No
1475,Female,46+,HipHop,Premium,Wallet,No,Free,iOS,5G,0.39,No
1476,Female,46+,Rock,Family,Wallet,No,Family,Web,4G,4,No
1477,Male ,26-35,Rock,Premium,Card,No,Family,Web,WiFi,4.32,No
1478,Male ,36-45,Rock,Free,Auto-Debit,Yes,Premium,iOS,WiFi,0.23,No
1479,Male ,26-35,Pop,Premium,Card,Yes,Family,iOS,WiFi,0.2,No
1480,Male ,36-45,Pop,Family,Auto-Debit,Yes,Premium,Android,WiFi,2.75,No
1481,Male ,18-25,Pop,Premium,Auto-Debit,Yes,Free,iOS,4G,2.48,No
1482,Male ,26-35,Pop,Family,Wallet,No,Free,Android,WiFi,4.9,Yes
1483,Female,18-25,Pop,Family,Wallet,No,Family,Web,WiFi,1.47,No
1484,Male ,46+,Pop,Free,Wallet,No,Premium,Android,WiFi,2.95,Yes
1485,Male ,18-25,Classical,Free,Card,Yes,Free,Web,4G,2.53,No
1486,Female,46+,Pop,Family,Card,No,Family,iOS,5G,2.68,No
1487,Female,18-25,Pop,Family,Card,Yes,Premium,Android,5G,3.3,No
1488,Female,46+,Classical,Free,Auto-Debit,Yes,Free,Android,4G,2.69,No
1489,Male ,46+,EDM,Family,Wallet,Yes,Family,Android,4G,0.03,No
1490,Female,18-25,HipHop,Premium,UPI,No,Premium,iOS,WiFi,4.22,No
1491,Male ,26-35,Classical,Family,Card,Yes,Premium,Web,4G,1.01,Yes
1492,Female,36-45,Pop,Family,UPI,Yes,Free,Android,5G,1.16,No
1493,Female,26-35,Rock,Free,UPI,Yes,Family,Android,5G,3.24,Yes
1494,Female,18-25,Classical,Free,Card,Yes,Family,Android,5G,2.39,Yes
1495,Male ,46+,Classical,Free,Card,Yes,Premium,Android,4G,2.87,No
1496,Male ,18-25,HipHop,Premium,Card,No,Free,Android,4G,2.49,No
1497,Male ,36-45,Pop,Family,Wallet,Yes,Free,Web,WiFi,2.09,No
1498,Male ,18-25,Rock,Family,UPI,Yes,Family,Android,WiFi,2.42,No
1499,Male ,26-35,Rock,Free,Auto-Debit,Yes,Premium,Web,WiFi,0.71,No
1500,Male ,46+,HipHop,Family,UPI,Yes,Family,Web,WiFi,4.85,No
1501,Male ,26-35,Jazz,Family,Auto-Debit,No,Family,Android,WiFi,2.87,No
1502,Male ,46+,Rock,Premium,UPI,Yes,Premium,Android,4G,1.43,No
1503,Male ,26-35,EDM,Family,UPI,No,Free,iOS,5G,3.56,Yes
1504,Male ,26-35,Classical,Premium,Wallet,Yes,Family,iOS,WiFi,4.4,No
1505,Male ,18-25,Classical,Family,Auto-Debit,Yes,Premium,iOS,WiFi,1.48,No
1506,Male ,36-45,Rock,Free,Card,Yes,Free,Web,5G,1.62,No
1507,Female,26-35,Rock,Free,Card,No,Premium,iOS,5G,2.19,No
1508,Female,18-25,Rock,Family,Wallet,No,Premium,iOS,5G,1.09,No
1509,Female,46+,Classical,Free,Card,Yes,Premium,iOS,5G,4.05,No
1510,Female,46+,Rock,Premium,UPI,No,Free,Web,4G,2.92,No
1511,Female,26-35,EDM,Free,Wallet,No,Free,iOS,5G,0.29,No
1512,Male ,46+,EDM,Premium,Auto-Debit,No,Free,Android,WiFi,4.98,No
1513,Male ,36-45,Classical,Family,Wallet,Yes,Family,Web,5G,2.87,No
1514,Male ,18-25,Jazz,Family,UPI,No,Family,Web,WiFi,4.45,Yes
1515,Male ,26-35,Pop,Free,Wallet,No,Free,Android,4G,2.51,Yes
1516,Male ,36-45,Pop,Family,UPI,No,Family,iOS,WiFi,2.91,Yes
1517,Male ,18-25,Pop,Family,Wallet,No,Premium,iOS,4G,2.27,No
1518,Male ,18-25,EDM,Premium,Auto-Debit,No,Premium,Android,WiFi,2.11,No
1519,Male ,26-35,HipHop,Family,Auto-Debit,No,Premium,iOS,4G,1.09,Yes
1520,Male ,46+,Pop,Family,Card,Yes,Family,iOS,5G,4.81,No
1521,Male ,18-25,HipHop,Free,UPI,Yes,Free,iOS,4G,0.91,Yes
1522,Male ,18-25,Classical,Free,Card,No,Family,Web,5G,2.63,No
1523,Male ,46+,EDM,Free,Wallet,No,Family,Android,4G,0.44,No
1524,Male ,46+,Jazz,Family,Wallet,Yes,Free,iOS,5G,4.97,Yes
1525,Male ,26-35,Pop,Free,Wallet,No,Premium,Android,4G,2.78,No
1526,Male ,26-35,Pop,Free,Wallet,Yes,Free,Web,WiFi,4.07,Yes
1527,Male ,18-25,Pop,Family,Auto-Debit,No,Premium,iOS,WiFi,2.81,Yes
1528,Female,46+,Pop,Premium,Wallet,Yes,Free,Android,WiFi,4.02,No
1529,Female,26-35,Rock,Premium,Auto-Debit,Yes,Family,Web,5G,2.67,No
1530,Female,26-35,Pop,Family,Card,No,Free,Web,WiFi,2.22,No
1531,Female,46+,EDM,Premium,Auto-Debit,No,Free,Android,WiFi,2.28,No
1532,Female,46+,Jazz,Free,Auto-Debit,No,Premium,iOS,4G,0.01,No
1533,Male ,18-25,EDM,Family,UPI,Yes,Free,iOS,WiFi,1.85,No
1534,Male ,46+,EDM,Family,Wallet,Yes,Free,Android,5G,4.76,Yes
1535,Male ,26-35,Classical,Premium,Wallet,Yes,Free,Web,5G,3.38,No
1536,Male ,46+,Pop,Family,Wallet,Yes,Free,Android,4G,4.6,Yes
1537,Male ,36-45,Jazz,Family,Card,Yes,Family,Android,5G,1,Yes
1538,Male ,18-25,Pop,Free,Wallet,No,Free,Web,5G,2.46,No
1539,Male ,46+,Rock,Family,Wallet,Yes,Free,Android,4G,0.17,Yes
1540,Male ,18-25,Rock,Family,Wallet,Yes,Premium,Web,WiFi,3.39,No
1541,Male ,46+,EDM,Family,UPI,No,Free,Web,4G,3.92,No
1542,Male ,36-45,Pop,Family,Auto-Debit,No,Family,Android,4G,3.74,Yes
1543,Male ,26-35,Pop,Premium,UPI,Yes,Premium,Android,WiFi,0.43,No
1544,Male ,26-35,EDM,Family,Wallet,Yes,Premium,Android,4G,1.24,Yes
1545,Male ,26-35,HipHop,Free,Auto-Debit,No,Free,iOS,5G,3.28,No
1546,Male ,18-25,Pop,Premium,UPI,No,Premium,iOS,4G,3.79,No
1547,Male ,26-35,EDM,Family,Wallet,Yes,Premium,iOS,WiFi,1.37,No
1548,Male ,26-35,EDM,Premium,Wallet,Yes,Free,iOS,WiFi,2.03,No
1549,Female,18-25,HipHop,Family,UPI,No,Family,iOS,4G,1.76,Yes
1550,Female,18-25,Rock,Family,Auto-Debit,No,Family,iOS,WiFi,0.02,No
1551,Female,26-35,Jazz,Premium,Auto-Debit,No,Free,iOS,4G,2.88,No
1552,Female,46+,EDM,Premium,UPI,Yes,Premium,Web,5G,3.35,No
